MATCH,MATCH2,PLAYER,TEAM,NAME,POS,PC ,PA ,PC/PA,PR,MIN,GS,SG,S,FC,FS,DC,D_IN_POSS,D_NOT_IN_POSS,T_OPP_HALF,T_ATT_3RD,T_PEN_AREA,SPRINT,MAX_SPEED,A_L,A_M,A_H,Goals_scored,Attempts_on_off_target,Assists,Offsides,Saves,Yellow_cards,Red_card,Fouls_committed,Delivery_solo_runs_attacking3rd,Delivery_solo_runs_penalty_area,Tackles_gaining_the_ball,Tackles_not_gaining_the_ball,Tackles_suffered_losing_the_ball,Tackles_suffered_not_losing_the_ball,Clearances_Completed,Clearances_Attempted,Total_time_played_mins,Low_activity_time_spent,Medium_activity_time_spent,High_activity_time_spent,Distance_covered_m,Low_ADC_m,Medium_ADC_m,High_ADC_m,Top_Speed,Sprints
44,44,12,CMR,Gaetan BONG ,D ,15,25,60,22,56,0,0,1,1,2,7199,3276,3009,67,24,3,79,20.83,75,11,14,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,"56'27""",0.75,0.11,0.14,7199,3759,1217,2223,20.83,79
44,44,13,CMR,Eric CHOUPO MOTING ,F ,16,29,55,26,72,0,0,0,0,0,8577,3826,3272,83,37,6,92,22.85,80,10,10,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,"72'21""",0.8,0.1,0.1,8577,4775,1448,2354,22.85,92
44,44,14,CMR,Aurelien CHEDJOU ,D ,60,85,71,56,90,0,1,2,2,0,10093,4395,3939,39,8,2,89,20.83,84,9,7,0,2,0,0,0,0,0,2,5,1,0,0,0,0,0,0,"93'11""",0.84,0.09,0.07,10093,6338,1739,2016,20.83,89
44,44,19,CMR,Stephane MBIA ,D ,47,57,82,36,90,0,0,2,3,0,9364,3964,3566,11,3,2,78,19.63,86,7,7,0,1,0,0,0,1,0,3,4,0,0,2,0,1,0,0,"93'11""",0.86,0.07,0.07,9364,5845,1458,2061,19.63,78
44,44,4,CMR,Rigobert SONG ,D ,5,5,100,3,17,0,0,0,0,0,1892,744,836,7,1,1,14,18.01,86,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"19'15""",0.86,0.07,0.07,1892,1147,333,413,18.01,14
44,44,17,CMR,Mohamadou IDRISSOU ,F ,2,5,40,6,18,0,0,0,1,0,2155,870,807,76,43,7,20,18.06,82,9,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"20'50""",0.82,0.09,0.09,2155,1174,406,575,18.06,20
44,44,23,CMR,Vincent ABOUBAKAR ,F ,7,14,50,13,34,0,0,1,0,1,4014,1744,1179,70,32,5,43,18.09,83,9,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"36'44""",0.83,0.09,0.08,4014,2277,736,1001,18.09,43
44,44,1,NED,Maarten STEKELENBURG ,GK ,25,42,60,21,90,0,0,0,0,0,3566,1502,1286,,,,3,18.45,99,1,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"93'11""",0.99,0.01,0,3566,3286,166,114,18.45,3
44,44,3,NED,John HEITINGA ,D ,30,45,67,28,90,0,0,0,1,2,8736,3044,3964,4,2,1,57,18.94,87,7,6,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,"93'11""",0.87,0.07,0.06,8736,5667,1311,1759,18.94,57
44,44,4,NED,Joris MATHIJSEN ,D ,42,56,75,41,90,0,0,0,1,0,9166,3241,4133,3,1,1,49,20.93,86,8,6,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,"93'11""",0.86,0.08,0.06,9166,5984,1458,1724,20.93,49
44,44,5,NED,Giovanni VAN BRONCKHORST ,D ,40,60,67,37,90,0,0,0,2,0,10408,3892,4702,16,4,,90,20.75,82,9,9,0,0,0,0,0,1,0,2,4,1,0,0,0,0,0,1,"93'11""",0.82,0.09,0.09,10408,5945,1884,2579,20.75,90
44,44,6,NED,Mark VAN BOMMEL ,M ,42,57,74,34,90,0,0,0,1,3,9628,3288,4660,32,6,1,77,20.96,84,8,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"93'11""",0.84,0.08,0.08,9628,5728,1557,2343,20.96,77
44,44,7,NED,Dirk KUYT ,F ,21,39,54,31,66,0,0,1,2,1,7810,3151,3289,55,13,2,115,21.65,79,9,12,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"67'09""",0.79,0.09,0.12,7810,4126,1296,2388,21.65,115
44,44,8,NED,Nigel DE JONG ,M ,34,53,64,32,90,0,0,1,2,1,10334,3511,5003,25,1,,83,21.21,83,9,8,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,"93'11""",0.83,0.09,0.08,10334,6301,1732,2302,21.21,83
44,44,9,NED,Robin VAN PERSIE ,F ,20,31,65,25,59,1,3,4,0,1,6928,2953,2804,78,25,4,77,20.27,84,8,8,1,4,0,1,0,0,0,0,1,1,0,0,1,1,0,0,"59'12""",0.84,0.08,0.08,6928,4308,919,1701,20.27,77
44,44,10,NED,Wesley SNEIJDER ,M ,31,49,63,40,90,0,1,4,2,2,10482,4229,4344,64,18,2,125,21.08,81,9,10,0,2,0,2,0,0,0,2,6,2,0,0,0,0,0,0,"93'11""",0.81,0.09,0.1,10482,5900,1746,2834,21.08,125
44,44,12,NED,Khalid BOULAHROUZ ,D ,38,59,64,31,90,0,0,0,2,1,9782,3507,4443,14,2,,84,22.44,83,8,9,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,"93'11""",0.83,0.08,0.09,9782,5742,1609,2431,22.44,84
44,44,23,NED,Rafael VAN DER VAART ,M ,31,40,78,30,73,0,2,3,2,3,8780,3512,3780,56,13,2,84,22.52,77,11,12,0,3,1,1,0,1,0,2,3,3,0,0,0,0,0,0,"73'22""",0.77,0.11,0.12,8780,4612,1701,2466,22.52,84
44,44,11,NED,Arjen ROBBEN ,F ,6,15,40,7,17,0,1,1,0,0,2112,813,865,55,17,3,23,17.57,84,6,10,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,"19'49""",0.84,0.06,0.1,2112,1327,242,542,17.57,23
44,44,17,NED,Eljero ELIA ,F ,5,10,50,6,24,0,0,0,0,1,3103,1058,1223,59,27,2,43,21.29,80,9,11,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,"26'02""",0.8,0.09,0.11,3103,1453,548,1102,21.29,43
44,44,21,NED,Klaas Jan HUNTELAAR ,F ,4,7,57,6,31,1,1,1,0,2,3562,1279,1292,82,37,8,46,25.94,83,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"33'59""",0.83,0.09,0.08,3562,1921,605,1036,25.94,46
43,43,1,DEN,Thomas SORENSEN ,GK ,24,31,77,12,90,0,0,0,0,0,4305,1474,1340,,,,11,17.57,97,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,2,DEN,Christian POULSEN ,M ,76,95,80,79,90,0,1,1,5,1,11900,4936,3945,37,8,2,82,22.63,75,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,4,DEN,Daniel AGGER ,D ,55,73,75,52,90,0,1,3,4,3,9723,3646,3179,25,10,3,73,20.69,84,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,6,DEN,Lars JACOBSEN ,D ,46,55,84,40,90,0,0,0,0,1,9323,3741,3295,34,6,,94,22.04,85,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,9,DEN,Jon Dahl TOMASSON ,F ,17,22,77,28,90,1,3,5,1,0,10967,5144,3160,74,40,14,105,21.36,76,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,10,DEN,Martin JORGENSEN ,M ,20,25,80,20,34,0,0,1,0,0,4068,2022,1130,41,5,,24,18.9,77,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,11,DEN,Nicklas BENDTNER ,F ,20,30,67,32,90,0,0,1,3,3,8924,4099,2457,88,50,13,56,26.98,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,12,DEN,homas KAHLENBERG ,M ,31,38,82,33,63,0,0,1,1,1,7969,3460,2289,65,38,6,89,20.2,77,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,13,DEN,Per KROLDRUP ,D ,39,46,85,35,56,0,0,1,1,0,6010,2363,1907,21,8,5,55,21.36,84,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,15,DEN,Simon POULSEN ,D ,50,63,79,35,90,0,0,1,2,0,10621,4147,3533,42,11,,141,26.61,81,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,19,DEN,Dennis ROMMEDAHL ,F ,37,47,79,39,90,0,0,0,3,1,9004,3654,2758,73,39,3,90,19.25,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,14,DEN,Jakob POULSEN ,M ,30,40,75,33,56,0,1,2,0,0,7328,3081,2464,56,22,1,87,19.87,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,18,DEN,Soren LARSEN ,F ,4,8,50,10,34,0,1,2,3,0,3537,1437,1074,94,58,18,39,19.05,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,21,DEN,Christian ERIKSEN ,M ,15,19,79,16,27,0,0,1,0,0,3839,1609,1310,59,33,4,48,28.72,74,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,21,JPN,Eiji KAWASHIMA ,GK ,13,30,43,1,90,0,0,0,0,1,4423,1287,1430,,,,5,12.91,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,2,JPN,Yuki ABE ,M ,20,24,83,10,90,0,0,0,0,0,10824,3050,5085,19,4,1,129,21.88,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,3,JPN,Yuichi KOMANO ,D ,31,44,70,21,90,0,1,1,1,1,10811,3439,4529,18,5,,141,22.14,79,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,4,JPN,Marcus Tulio TANAKA ,D ,15,26,58,9,90,0,0,1,0,3,9517,2541,3986,5,3,2,75,19.52,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,5,JPN,Yuto NAGATOMO ,D ,10,20,50,16,90,0,1,2,1,0,10803,3328,4471,18,4,,112,20.79,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,7,JPN,Yasuhito ENDO ,M ,27,34,79,20,89,1,2,2,0,0,10910,3244,5119,35,8,,120,22.52,77,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,8,JPN,Daisuke MATSUI ,M ,11,27,41,26,74,0,1,2,1,1,9010,2861,3984,48,22,3,107,21.56,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,16,JPN,Yoshito OKUBO ,F ,16,23,70,22,88,0,2,2,2,2,11293,3687,4924,50,20,3,153,22.81,76,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,17,JPN,Makoto HASEBE ,M ,23,30,77,26,90,0,0,1,3,2,11473,3352,5064,34,9,1,127,20.83,77,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,18,JPN,Keisuke HONDA ,M ,39,55,71,50,90,1,1,2,2,7,11054,3493,4345,68,30,3,136,28.11,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,22,JPN,Yuji NAKAZAWA ,D ,10,24,42,6,90,0,0,0,0,4,9337,2587,3935,5,2,1,63,19.87,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,9,JPN,Shinji OKAZAKI ,F ,1,7,14,9,16,1,2,2,0,1,2514,1021,750,51,30,7,52,20.96,71,12,17,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,15,JPN,Yasuyuki KONNO ,D ,0,0,0,0,2,0,0,0,0,0,521,113,176,21,3,,4,19.77,91,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,
43,43,20,JPN,Junichi INAMOTO ,M ,4,4,100,4,1,0,0,0,0,1,414,120,98,55,51,2,11,17.98,78,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,1,PAR,Justo VILLAR,GK ,23,23,100,5,90,0,0,0,0,0,3591,1489,1179,,,,3,14.88,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,3,PAR,Claudio MOREL,D ,54,75,72,54,90,0,0,0,1,2,10390,4297,3564,34,8,,132,26.62,79,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,4,PAR,Denis CANIZA,D ,32,53,60,43,90,0,0,4,0,0,10885,4928,3420,34,10,,109,24.41,79,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,5,PAR,Julio Cesar CACERES,D ,76,83,92,64,90,0,0,0,2,1,8846,3842,3015,10,1,,45,20.93,88,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,7,PAR,Oscar CARDOZO,F ,6,12,50,11,66,0,0,2,1,0,6691,3256,2169,92,50,6,38,23.41,88,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,9,PAR,Roque SANTA CRUZ,F ,35,48,73,41,90,0,1,1,2,3,9460,4626,2898,87,42,6,82,25.34,86,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,13,PAR,Enrique VERA,M ,15,27,56,23,90,0,0,2,1,2,10290,4557,3371,65,28,2,100,24.07,83,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,14,PAR,Paulo DA SILVA,D ,68,71,96,62,90,0,0,0,0,1,8769,3705,2994,8,2,1,42,25.34,88,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,15,PAR,Victor CACERES,M ,46,59,78,39,90,0,0,2,2,2,10468,4655,3666,42,4,,67,19.53,79,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,16,PAR,Cristian RIVEROS,M ,60,75,80,50,90,0,1,1,2,3,10529,4861,3570,40,9,1,97,20.27,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,18,PAR,Nelson VALDEZ,F ,10,29,34,21,67,0,1,1,1,1,7032,3296,2340,82,43,4,75,26.17,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,10,PAR,Edgar BENITEZ,F ,6,8,75,10,23,0,2,2,1,1,2825,1285,852,75,36,5,40,22.54,84,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,19,PAR,Lucas BARRIOS,F ,8,17,47,16,24,0,0,2,0,1,2774,1338,823,82,36,7,34,22.68,84,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,1,NZL,Mark PASTO,GK ,23,46,50,6,90,0,0,0,0,0,3705,1380,1271,,,,4,16.07,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,3,NZL,Tony LOCHHEAD,D ,16,29,55,10,90,0,0,0,2,0,9176,3047,4392,19,3,,77,21.3,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,4,NZL,Winston REID,D ,10,24,42,9,90,0,0,0,2,1,8178,2371,4141,7,1,,78,20.93,88,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,5,NZL,Ivan VICELICH,D ,27,43,63,23,90,0,0,0,3,1,10624,3367,5162,28,7,,77,22.81,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,6,NZL,Ryan NELSEN,D ,15,21,71,14,90,0,0,0,1,1,7727,2267,3952,3,,,54,23.41,90,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,7,NZL,Simon ELLIOTT,M ,32,47,68,34,90,0,0,1,1,1,10343,3296,5119,28,3,,75,20.59,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,9,NZL,Shane SMELTZ,F ,10,17,59,17,90,0,0,2,0,0,9254,3013,4196,64,22,4,76,22.62,86,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,10,NZL,Chris KILLEN,F ,18,32,56,28,79,0,0,0,3,1,8950,3166,4227,59,16,2,84,22.18,80,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,11,NZL,Leo BERTOS,M ,33,54,61,25,90,0,0,1,0,2,9361,2990,4488,17,4,,84,29.01,85,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,14,NZL,Rory FALLON,F ,12,23,52,28,69,0,0,0,3,4,7614,2635,3499,68,16,2,59,24.71,81,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,19,NZL,Tommy SMITH,D ,12,16,75,9,90,0,0,0,2,0,8490,2701,4106,6,1,,59,19.26,89,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,20,NZL,Chris WOOD,F ,5,7,71,8,21,0,0,0,1,0,2545,808,1075,75,36,6,27,20.44,81,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,
42,42,22,NZL,Jeremy BROCKIE,F ,2,3,67,4,11,0,0,0,1,0,1528,462,506,74,39,10,16,18.16,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,1,SVK,Jan MUCHA ,GK ,18,37,49,6,90,0,0,0,0,1,4161,1289,1368,,,,10,20.69,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,2,SVK,Peter PEKARIK ,D ,37,44,84,24,90,0,0,0,2,2,10299,3332,4213,20,5,,104,28.15,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,3,SVK,Martin SKRTEL ,D ,22,34,65,18,90,0,0,0,0,1,9179,2816,3565,10,6,3,50,20.96,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,5,SVK,Radoslav ZABAVNIK ,D ,26,32,81,16,90,0,0,1,4,0,10249,3195,4276,23,5,1,110,21.7,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,6,SVK,Zdenko STRBA ,M ,33,42,79,38,87,0,1,1,4,1,9317,2984,3928,37,6,,78,19.9,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,11,SVK,Robert VITTEK ,F ,20,36,56,37,89,2,2,2,3,2,9227,3416,3366,76,36,10,76,25.38,85,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,15,SVK,Miroslav STOCH ,M ,29,46,63,33,90,0,0,2,1,1,10269,3516,3906,61,26,2,105,24.44,85,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,16,SVK,Jan DURICA ,D ,27,36,75,19,90,0,0,1,0,3,9296,2870,3623,11,5,4,63,27.03,87,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,17,SVK,Marek HAMSIK ,M ,32,45,71,36,90,0,0,1,3,2,11563,4161,4420,65,28,4,124,24.47,76,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,18,SVK,Erik JENDRISEK ,F ,24,32,75,33,89,0,0,0,1,1,10188,3683,3820,62,32,4,128,22.9,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,19,SVK,Juraj KUCKA ,M ,23,36,64,31,90,0,0,3,2,2,11135,3653,4556,39,9,2,90,24.47,80,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,9,SVK,Stanislav SESTAK ,F ,1,1,100,0,1,0,0,0,0,0,335,5,58,3,,,1,14.21,93,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,20,SVK,Kamil KOPUNEK ,M ,0,0,0,1,3,1,1,1,0,0,1031,224,395,23,5,2,13,18.59,76,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,22,SVK,Martin PETRAS ,D ,0,1,0,0,1,0,0,0,0,0,151,8,51,,,,1,16.38,90,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,12,ITA,Federico MARCHETTI ,GK ,24,28,86,8,90,0,0,0,0,0,3542,1273,1062,,,,9,15.83,98,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,3,ITA,Domenico CRISCITO ,D ,23,30,77,19,45,0,0,0,0,1,4907,1591,1895,24,10,,42,26.2,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,4,ITA,Giorgio CHIELLINI ,D ,36,49,73,24,90,0,1,1,3,2,10209,3784,3898,16,4,2,116,26.2,82,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,5,ITA,Fabio CANNAVARO ,D ,30,38,79,23,90,0,0,0,2,3,8920,3120,3483,11,2,1,87,20.51,87,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,6,ITA,Daniele DE ROSSI ,M ,48,59,81,50,90,0,0,2,0,0,10454,4004,3722,38,11,2,70,19.61,79,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,7,ITA,Simone PEPE ,M ,24,37,65,38,90,0,0,2,1,2,10031,4118,3084,64,29,6,88,26.43,83,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,8,ITA,Gennaro GATTUSO ,M ,15,22,68,16,45,0,0,0,2,2,5486,1780,2429,41,11,,62,19.28,78,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,9,ITA,Vincenzo IAQUINTA ,F ,16,27,59,31,90,0,0,1,4,2,9190,3684,2723,84,43,12,71,22.08,86,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,
41,41,10,ITA,Antonio DI NATALE ,F ,21,34,62,33,90,1,2,5,1,1,10502,4479,3062,77,40,8,99,21.32,81,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,
